claim_id,policy_id,claim_date,loss_date,claim_type,claim_amount,settlement_date,status,policyholder_region
sdv-id-OPqrek,sdv-id-sXOljm,2022-04-07,2022-04-06,Health,20810.59993768016,2022-05-17,Closed,East
sdv-id-OlXvyF,sdv-id-JVLPhU,2022-03-25,2022-03-24,Health,61121.75411118449,2022-05-30,Closed,East
sdv-id-PMpqlY,sdv-id-AXKVYM,2022-04-02,2022-03-31,Liability,35103.06069987693,2022-04-27,Closed,West
sdv-id-uiCIXj,sdv-id-hudmAo,2022-03-05,2022-03-02,Auto,370.5,2022-03-15,Closed,North
sdv-id-eZiZrs,sdv-id-jjhBMt,2022-06-01,2022-05-28,Auto,3270.1462606318273,2022-06-20,Closed,North
sdv-id-QVMBHM,sdv-id-ubrtwI,2022-05-08,2022-05-06,Home,11777.84054924015,2022-06-03,Closed,South
sdv-id-yNrtqA,sdv-id-MkfEne,2022-02-21,2022-02-18,Health,32028.525146107004,2022-06-05,Closed,East
sdv-id-JYAeMB,sdv-id-xWFuOY,2022-02-01,2022-01-31,Home,46680.092761660766,,Closed,South
sdv-id-FJYdvB,sdv-id-lthBKW,2022-01-02,2022-01-01,Health,14502.465333982525,2022-04-22,Closed,East
sdv-id-aUaeEa,sdv-id-uBXtiv,2022-07-23,2022-07-22,Home,11101.254152755986,,Open,East
sdv-id-DKKkDD,sdv-id-ZFrxCr,2022-05-12,2022-05-10,Home,33457.41756882521,2022-05-29,Closed,South
sdv-id-NaTkIu,sdv-id-cMkDza,2022-02-26,2022-02-23,Liability,20247.804780479855,,Open,East
sdv-id-XmrufL,sdv-id-VlNjhf,2022-04-17,2022-04-14,Auto,15394.59115545639,2022-06-21,Closed,North
sdv-id-PsKkLX,sdv-id-sNuEFZ,2022-04-18,2022-04-15,Health,59252.96061962745,2022-05-18,Closed,East
sdv-id-Nwmhlr,sdv-id-AghlJE,2022-03-08,2022-03-06,Health,11755.783332748806,,Open,East
sdv-id-maDkHk,sdv-id-spATXX,2022-05-16,2022-05-13,Liability,47889.28386207548,2022-05-17,Closed,West
sdv-id-oENITH,sdv-id-QbpZDX,2022-06-17,2022-06-14,Home,24605.57447184192,2022-08-22,Closed,East
sdv-id-xnUFBc,sdv-id-UlyezA,2022-02-15,2022-02-14,Auto,370.5,2022-04-16,Closed,North
sdv-id-PHUHjE,sdv-id-lvnyGJ,2022-05-16,2022-05-14,Health,33266.54100311998,2022-07-14,Closed,East
sdv-id-NqbYHl,sdv-id-PUQrVK,2022-06-30,2022-06-29,Home,21704.860981017395,2022-09-05,Closed,South
sdv-id-QqwqvT,sdv-id-Ucxjmc,2022-07-11,2022-07-08,Health,48465.30886114904,2022-07-23,Closed,East
sdv-id-qPvbID,sdv-id-QMDgpn,2022-06-05,2022-06-02,Home,4046.419400018818,2022-08-29,Closed,South
sdv-id-tGaipj,sdv-id-jsNhKX,2022-06-14,2022-06-12,Health,30353.943178561207,,Closed,West
sdv-id-KnilZO,sdv-id-xBdSAJ,2022-05-04,2022-05-01,Home,44686.0100077893,,Closed,South
sdv-id-VZDmIU,sdv-id-lUVbUr,2022-02-23,2022-02-19,Home,21285.14463534502,2022-05-18,Closed,South
sdv-id-nZFtOG,sdv-id-jLGxGc,2022-04-04,2022-04-03,Auto,28916.67245215467,,Closed,South
sdv-id-AGHrvy,sdv-id-XxDbIE,2022-04-15,2022-04-12,Health,19205.14888781154,2022-06-24,Closed,South
sdv-id-XaGThE,sdv-id-ceKAzj,2022-02-08,2022-02-07,Home,17412.677149582603,,Open,South
sdv-id-ZXpKya,sdv-id-EoaCcg,2022-04-03,2022-04-01,Auto,52704.242725571195,,Open,South
sdv-id-RytXfy,sdv-id-IJijMM,2022-03-01,2022-02-26,Liability,30424.029385007405,2022-07-18,Closed,West
sdv-id-loswCZ,sdv-id-XtTvIb,2022-05-28,2022-05-27,Auto,12657.658328333482,,Closed,South
sdv-id-TrZQdb,sdv-id-evsLCW,2022-01-30,2022-01-29,Home,12486.804989110613,,Open,South
sdv-id-UHvsnM,sdv-id-BERaoa,2022-05-03,2022-05-01,Health,370.5,,Open,East
sdv-id-vuQfKw,sdv-id-iQTRrL,2022-03-14,2022-03-12,Home,370.5,2022-04-21,Closed,South
sdv-id-eRRqXm,sdv-id-RZhciX,2022-05-02,2022-04-29,Auto,22151.93125300852,2022-06-09,Closed,South
sdv-id-iJfEqo,sdv-id-VNBnJg,2022-05-23,2022-05-22,Liability,1807.6885715602511,2022-07-31,Closed,West
sdv-id-rjtqwX,sdv-id-AkNjXw,2022-04-08,2022-04-07,Liability,42754.03919768095,2022-06-19,Closed,West
sdv-id-odGvIQ,sdv-id-jgesYr,2022-05-14,2022-05-13,Home,15274.409742148264,,Open,South
sdv-id-xMxbfu,sdv-id-lnqHff,2022-07-20,2022-07-19,Health,55360.48261431471,2022-08-21,Closed,East
sdv-id-PJFcJD,sdv-id-njjXXf,2022-01-02,2022-01-01,Health,6095.450663044619,2022-02-27,Closed,South
sdv-id-Kpvqpk,sdv-id-BIsWcc,2022-01-02,2022-01-01,Auto,370.5,2022-03-14,Closed,North
sdv-id-gnegmf,sdv-id-cIlNkY,2022-04-05,2022-04-04,Home,39627.432651638184,,Closed,South
sdv-id-bqokSl,sdv-id-vUasAw,2022-06-08,2022-06-06,Auto,15063.204868172872,2022-09-16,Closed,North
sdv-id-TVONDp,sdv-id-ebuafM,2022-01-20,2022-01-19,Health,23104.373589391394,2022-04-24,Closed,East
sdv-id-DXnLKB,sdv-id-sjYYUN,2022-03-24,2022-03-22,Auto,370.5,,Closed,South
sdv-id-MwsNAv,sdv-id-XLAOQO,2022-03-11,2022-03-09,Home,370.5,2022-05-21,Closed,South
sdv-id-lKNfsQ,sdv-id-JvEtNs,2022-04-30,2022-04-28,Home,21185.275703236122,,Closed,East
sdv-id-JRTySW,sdv-id-PGiUbr,2022-06-05,2022-06-02,Health,28245.020968921013,2022-06-06,Closed,East
sdv-id-nhGlBw,sdv-id-mEUGSL,2022-03-25,2022-03-22,Home,29418.238944700202,2022-06-26,Closed,North
sdv-id-mJoLHi,sdv-id-nnyKFC,2022-03-20,2022-03-19,Home,50591.79358652384,,Closed,South
sdv-id-LWiagF,sdv-id-XtpqlG,2022-03-09,2022-03-08,Home,55654.7217461507,2022-05-13,Closed,East
sdv-id-laFcUt,sdv-id-sInrGJ,2022-05-08,2022-05-07,Auto,370.5,,Closed,North
sdv-id-yaYqWU,sdv-id-gMNfIi,2022-07-16,2022-07-15,Health,21250.807167321545,,Closed,East
sdv-id-XbxUZG,sdv-id-wVRAFN,2022-07-23,2022-07-22,Liability,19426.138993329172,2022-10-12,Closed,West
sdv-id-vSzGLt,sdv-id-bLlYsd,2022-06-10,2022-06-07,Health,370.5,2022-07-26,Closed,East
sdv-id-qcbXaj,sdv-id-LrEOVy,2022-06-20,2022-06-17,Auto,36078.91786188489,2022-06-29,Closed,North
sdv-id-SefTun,sdv-id-EcIRrm,2022-07-03,2022-07-03,Auto,4858.69942148613,2022-08-26,Closed,North
sdv-id-Rvsvxo,sdv-id-BftfTT,2022-05-28,2022-05-25,Auto,370.5,2022-06-29,Closed,North
sdv-id-WlvmNc,sdv-id-nSFiRS,2022-01-02,2022-01-01,Health,370.5,2022-03-03,Closed,South
sdv-id-iQGkJK,sdv-id-FFAeFS,2022-04-24,2022-04-21,Health,43755.71000790523,,Closed,East
sdv-id-LcTKwK,sdv-id-JLLRII,2022-03-18,2022-03-15,Health,40101.38846750591,2022-06-06,Closed,West
sdv-id-vDZToH,sdv-id-urBKmq,2022-06-30,2022-06-28,Home,50692.01078359832,2022-07-01,Closed,East
sdv-id-XyjKGd,sdv-id-YrcKaL,2022-07-02,2022-06-30,Health,49657.796356382096,2022-09-20,Closed,East
sdv-id-CMFCOd,sdv-id-lYYuBU,2022-05-12,2022-05-09,Home,18238.305908379014,,Closed,South
sdv-id-rjCTjm,sdv-id-uEFQpP,2022-02-14,2022-02-12,Liability,40339.935390372004,2022-04-18,Closed,West
sdv-id-udJepA,sdv-id-pEJjPl,2022-03-06,2022-03-05,Auto,35332.831091125845,2022-08-13,Closed,North
sdv-id-FObDGA,sdv-id-ycSzEa,2022-03-07,2022-03-04,Health,41384.18033543326,,Closed,East
sdv-id-Fckvdb,sdv-id-FiWESV,2022-07-12,2022-07-10,Auto,15081.888353524728,,Open,North
sdv-id-dMMgCG,sdv-id-IXHOkc,2022-04-30,2022-04-26,Health,9111.674218416581,,Open,East
sdv-id-TuCbTB,sdv-id-AEAWVl,2022-03-28,2022-03-26,Health,51979.2783685264,2022-06-09,Closed,South
sdv-id-NUNtXf,sdv-id-dWtRCM,2022-04-28,2022-04-24,Home,8645.400220875821,2022-06-09,Closed,South
sdv-id-ycSRTm,sdv-id-hyaGUW,2022-04-01,2022-03-30,Home,10116.145180457943,2022-07-12,Closed,South
sdv-id-sQHorA,sdv-id-DZhLSI,2022-04-21,2022-04-19,Auto,23356.102967035764,2022-07-06,Closed,North
sdv-id-dTqQWa,sdv-id-ozPLgu,2022-03-03,2022-03-01,Auto,38792.73105249051,2022-03-04,Closed,North
sdv-id-tpYXaT,sdv-id-gjLGlo,2022-05-25,2022-05-23,Home,47514.965358805304,2022-07-10,Closed,South
sdv-id-bZbLqB,sdv-id-uHprPM,2022-05-23,2022-05-20,Home,41684.248114487884,,Closed,South
sdv-id-MsZfVB,sdv-id-BYxxQA,2022-05-20,2022-05-17,Auto,11540.454348102938,,Closed,South
sdv-id-kXGgvL,sdv-id-DLabWW,2022-01-02,2022-01-01,Auto,46378.9273599928,2022-03-14,Closed,North
sdv-id-kNYMuo,sdv-id-XSCTHN,2022-04-22,2022-04-21,Health,25817.48116325729,,Closed,West
sdv-id-rEKLaX,sdv-id-TMNlAh,2022-03-04,2022-03-02,Home,62701.470709678695,2022-05-10,Closed,South
sdv-id-OBaAYo,sdv-id-HLGfQR,2022-01-02,2022-01-01,Auto,30918.789805682747,,Closed,North
sdv-id-HJnYtt,sdv-id-eCohun,2022-01-15,2022-01-15,Health,10035.649245401066,2022-04-19,Closed,East
sdv-id-UzMBOV,sdv-id-sfbIbU,2022-02-12,2022-02-09,Health,47152.98814057722,2022-04-17,Closed,East
sdv-id-aOlpQI,sdv-id-nJHRjX,2022-04-12,2022-04-10,Home,18256.369059663302,2022-07-26,Closed,South
sdv-id-OEnuXA,sdv-id-ZJFsFD,2022-03-24,2022-03-23,Liability,8723.847995677792,2022-05-23,Closed,East
sdv-id-OnkXGX,sdv-id-JZIpsg,2022-06-07,2022-06-06,Liability,69710.36475125357,,Closed,West
sdv-id-dGfZwq,sdv-id-VDSNgK,2022-07-11,2022-07-09,Auto,24762.795651710072,,Closed,South
sdv-id-JrAJJZ,sdv-id-RbSpsA,2022-01-02,2022-01-01,Liability,36065.552841916375,2022-04-05,Closed,West
sdv-id-eYOygX,sdv-id-ZpMmDF,2022-05-19,2022-05-17,Liability,46345.11516718744,2022-06-17,Closed,West
sdv-id-QaCcip,sdv-id-MmBGGA,2022-07-10,2022-07-07,Health,38357.08463858033,,Open,West
sdv-id-ojfBiC,sdv-id-GvVgEC,2022-03-07,2022-03-05,Health,19489.124176829097,2022-06-11,Closed,East
sdv-id-WjQaQe,sdv-id-KLKABL,2022-04-02,2022-03-30,Home,29061.116118719212,2022-06-19,Closed,South
sdv-id-qkseeV,sdv-id-zcaqdc,2022-07-09,2022-07-07,Home,43501.382817195044,2022-09-10,Closed,East
sdv-id-xxYTrB,sdv-id-zNygyB,2022-01-08,2022-01-06,Liability,30167.941436037574,2022-04-14,Closed,East
sdv-id-tvfHUL,sdv-id-HqEokw,2022-05-29,2022-05-27,Home,8146.498340771297,2022-07-18,Closed,South
sdv-id-zQwNLG,sdv-id-fusvEB,2022-05-10,2022-05-10,Health,41035.426211259524,,Closed,East
sdv-id-mjudzR,sdv-id-SEKbYu,2022-03-19,2022-03-17,Auto,370.5,,Open,North
sdv-id-xeLqlX,sdv-id-EsjwvP,2022-03-27,2022-03-25,Home,30250.55754748161,,Closed,South
sdv-id-aacvUO,sdv-id-pOrWst,2022-04-05,2022-04-02,Liability,54192.77162340372,2022-08-18,Closed,West
sdv-id-pdBXss,sdv-id-YFurNn,2022-07-17,2022-07-16,Auto,24224.554733239995,2022-09-04,Closed,South
sdv-id-YkLzmU,sdv-id-HmDYvD,2022-03-31,2022-03-29,Liability,28976.5998889169,,Closed,West
sdv-id-CkuXkK,sdv-id-YOHpKW,2022-03-06,2022-03-03,Home,27112.381309970908,,Open,South
sdv-id-nOYmTR,sdv-id-WDMarA,2022-04-10,2022-04-07,Health,40004.97731889707,2022-05-31,Closed,West
sdv-id-RbtsVn,sdv-id-tcwkyc,2022-02-09,2022-02-08,Home,24670.541984946125,2022-05-14,Closed,South
sdv-id-vdaiOs,sdv-id-WqKbQX,2022-06-06,2022-06-03,Auto,32665.086210438512,2022-07-05,Closed,South
sdv-id-ELhPqm,sdv-id-jDTgvT,2022-03-04,2022-03-03,Auto,20874.602881193845,2022-05-28,Closed,North
sdv-id-KzplMZ,sdv-id-Yzsmxu,2022-03-16,2022-03-14,Home,40177.40051938572,2022-04-13,Closed,South
sdv-id-SYAluM,sdv-id-yeOgOQ,2022-02-24,2022-02-21,Auto,370.5,,Closed,North
sdv-id-SDSUQT,sdv-id-LNkkXu,2022-04-27,2022-04-24,Liability,35752.3927664936,,Open,West
sdv-id-NchHEj,sdv-id-ycwcvm,2022-07-23,2022-07-22,Auto,21393.352701408156,2022-10-12,Closed,South
sdv-id-xZgwYd,sdv-id-OWjJYL,2022-03-23,2022-03-21,Auto,42692.24451346985,,Closed,North
sdv-id-optZzC,sdv-id-mCtLhA,2022-02-19,2022-02-16,Health,21319.714445642345,2022-06-19,Closed,East
sdv-id-EqKVKh,sdv-id-Iuzvnz,2022-06-18,2022-06-16,Liability,4964.2199188833,,Open,East
sdv-id-uGwItr,sdv-id-lslXxV,2022-06-28,2022-06-25,Auto,29014.271272459817,2022-06-28,Closed,South
sdv-id-gwFfPt,sdv-id-RkeHhJ,2022-03-26,2022-03-25,Auto,18595.026537873226,2022-05-13,Closed,South
sdv-id-doafSo,sdv-id-HMMvTj,2022-01-17,2022-01-15,Health,6086.152075791328,2022-02-21,Closed,West
sdv-id-zCWWjE,sdv-id-hAfGog,2022-02-26,2022-02-24,Auto,8141.246478781213,,Closed,North
sdv-id-ILTqgo,sdv-id-OvobRq,2022-03-14,2022-03-12,Home,15191.929819324221,2022-06-11,Closed,South
sdv-id-KaXzRV,sdv-id-uszNMN,2022-02-27,2022-02-25,Health,53254.288887936804,2022-05-19,Closed,East
sdv-id-FkDLMn,sdv-id-NaBAQB,2022-03-02,2022-02-28,Health,370.5,2022-05-02,Closed,East
sdv-id-TkLdbF,sdv-id-LcupgL,2022-05-18,2022-05-17,Home,17844.83016696099,2022-08-09,Closed,South
sdv-id-jTyRPE,sdv-id-kIgAAV,2022-02-11,2022-02-10,Home,10240.366713249783,2022-05-07,Closed,South
sdv-id-gfdZEb,sdv-id-isgWeo,2022-07-08,2022-07-06,Auto,19751.316649137563,,Closed,North
sdv-id-LWhXIu,sdv-id-PdURUi,2022-05-27,2022-05-26,Home,22637.146449798503,2022-07-08,Closed,South
sdv-id-jCTilY,sdv-id-OPFKpF,2022-04-29,2022-04-27,Health,20201.50336803627,2022-06-09,Closed,East
sdv-id-uyOdZr,sdv-id-tkHAgo,2022-04-20,2022-04-19,Health,53963.98763330101,2022-06-27,Closed,South
sdv-id-uWuvUo,sdv-id-YDHJwL,2022-01-02,2022-01-01,Health,370.5,2022-02-16,Closed,East
sdv-id-hFvOkz,sdv-id-qKDuvw,2022-04-18,2022-04-17,Home,24922.740395573102,,Closed,South
sdv-id-esFQVQ,sdv-id-IQskSJ,2022-07-13,2022-07-11,Liability,23678.56731302118,,Open,West
sdv-id-ugtrGs,sdv-id-lXqaIt,2022-06-12,2022-06-10,Health,27981.659218408196,2022-07-02,Closed,South
sdv-id-XLBRtX,sdv-id-HGFPwX,2022-04-19,2022-04-16,Auto,35325.16807834542,2022-08-20,Closed,South
sdv-id-vprxXI,sdv-id-hnGPWZ,2022-05-17,2022-05-16,Health,15898.76066153133,2022-07-09,Closed,East
sdv-id-QItSCS,sdv-id-mWflvp,2022-06-16,2022-06-15,Home,370.5,,Open,South
sdv-id-glSulE,sdv-id-daMiqi,2022-06-03,2022-05-31,Liability,18608.19155920449,2022-06-08,Closed,West
sdv-id-djdfXt,sdv-id-hkWOrh,2022-02-09,2022-02-08,Liability,43248.57218012675,2022-05-01,Closed,West
sdv-id-KUcmUG,sdv-id-ryTaaf,2022-02-07,2022-02-03,Home,26305.156132482,2022-02-07,Closed,South
sdv-id-TFIPVy,sdv-id-ZBEmQg,2022-01-02,2022-01-01,Auto,32683.60182394055,,Closed,North
sdv-id-rDIVzx,sdv-id-WjVLwv,2022-04-02,2022-03-31,Home,12490.911731527733,2022-06-13,Closed,South
sdv-id-gEKNfe,sdv-id-YhEmhP,2022-02-26,2022-02-24,Auto,24708.185293971754,,Closed,North
sdv-id-iPwAIr,sdv-id-VrIbqx,2022-06-22,2022-06-21,Health,25455.933272336082,2022-06-23,Closed,West
sdv-id-Arishr,sdv-id-ivVbrg,2022-01-02,2022-01-01,Home,12531.734700964553,2022-03-29,Closed,North
sdv-id-FcOksX,sdv-id-qlzAcv,2022-02-18,2022-02-15,Home,370.5,2022-05-14,Closed,South
sdv-id-ABjyvN,sdv-id-XLKYqF,2022-04-10,2022-04-09,Home,17264.846816428202,2022-06-15,Closed,South
sdv-id-dlzCuW,sdv-id-WJaDWy,2022-05-27,2022-05-24,Health,50050.82443369382,,Closed,South
sdv-id-YeWYXd,sdv-id-cYZiZQ,2022-07-23,2022-07-22,Home,35578.779051785416,2022-10-01,Closed,East
sdv-id-lcSsoY,sdv-id-cfyEbx,2022-02-13,2022-02-12,Auto,10219.570980216688,2022-03-11,Closed,South
sdv-id-FPhPuE,sdv-id-qRMIig,2022-05-31,2022-05-31,Health,52380.88758419831,2022-09-15,Closed,West
sdv-id-USRCfB,sdv-id-QPvCZP,2022-01-02,2022-01-01,Home,5513.84058750658,2022-02-24,Closed,South
sdv-id-QTKkvG,sdv-id-gOWPSp,2022-03-23,2022-03-21,Home,51207.45847225575,,Open,South
sdv-id-aolrJc,sdv-id-OfRtCD,2022-05-13,2022-05-11,Home,31692.74125927472,2022-08-01,Closed,South
sdv-id-JNJUjm,sdv-id-zyhWtz,2022-03-06,2022-03-03,Home,35361.963114611135,2022-06-28,Closed,South
sdv-id-MCTfnL,sdv-id-MAOIoy,2022-04-13,2022-04-11,Health,370.5,,Open,East
sdv-id-PfDkhS,sdv-id-AXMtGu,2022-05-22,2022-05-18,Health,58102.02616349096,2022-07-21,Closed,East
sdv-id-lYOjaU,sdv-id-OIQipa,2022-02-16,2022-02-13,Health,32315.14486041441,,Closed,South
sdv-id-mxoDvF,sdv-id-YUCBDv,2022-05-02,2022-04-29,Home,30293.50086253583,2022-07-08,Closed,South
sdv-id-DqNQRw,sdv-id-dhXiaI,2022-04-02,2022-04-01,Liability,1381.2171788895212,,Open,West
sdv-id-FVkgOw,sdv-id-UPqdQs,2022-03-16,2022-03-14,Health,33486.58973519644,2022-06-29,Closed,East
sdv-id-XBaYXE,sdv-id-YXydvc,2022-02-01,2022-01-30,Health,14556.59298331673,,Open,East
sdv-id-XbOlKM,sdv-id-yshskQ,2022-01-02,2022-01-01,Liability,34210.52310330278,2022-02-24,Closed,West
sdv-id-sFMjZu,sdv-id-SIPULH,2022-07-06,2022-07-03,Home,36734.57781087033,,Closed,South
sdv-id-cHFOOF,sdv-id-LvuFxx,2022-02-03,2022-02-02,Liability,17918.404617514723,,Open,West
sdv-id-InDqUv,sdv-id-vKfIEp,2022-03-23,2022-03-22,Liability,21886.54557437138,2022-05-25,Closed,West
sdv-id-FuYaOa,sdv-id-FzBhVD,2022-03-27,2022-03-26,Liability,50379.0715625523,2022-04-12,Closed,West
sdv-id-QXumof,sdv-id-iboWGD,2022-04-02,2022-03-30,Health,29731.729841195393,2022-07-05,Closed,East
sdv-id-sHgnIN,sdv-id-OMaCED,2022-04-24,2022-04-22,Health,24064.8015316629,2022-07-05,Closed,East
sdv-id-nXssXp,sdv-id-QeMWDr,2022-04-21,2022-04-19,Health,3945.8208572464137,,Open,South
sdv-id-YZmuZo,sdv-id-tIyShJ,2022-04-03,2022-04-01,Health,36861.153949170424,2022-06-20,Closed,East
sdv-id-CVMMIw,sdv-id-RZFEvH,2022-04-14,2022-04-11,Home,59218.20957602252,2022-07-14,Closed,South
sdv-id-VAKmkY,sdv-id-bjOtAT,2022-07-04,2022-07-03,Home,63737.353304396565,2022-09-09,Closed,South
sdv-id-WFIUQf,sdv-id-gzhgYr,2022-02-14,2022-02-11,Health,47583.66370157029,2022-04-03,Closed,East
sdv-id-jVzeme,sdv-id-yXaUFu,2022-03-20,2022-03-18,Health,48079.20992289528,,Open,East
sdv-id-wGKUOc,sdv-id-DeECWa,2022-06-17,2022-06-15,Liability,36862.62741580225,2022-07-19,Closed,West
sdv-id-JXBbce,sdv-id-JYKOLd,2022-01-24,2022-01-22,Health,31045.094728967895,2022-04-06,Closed,East
sdv-id-pxLhgp,sdv-id-LMHIgC,2022-04-04,2022-04-01,Health,16433.131748234915,,Closed,East
sdv-id-EJxxyv,sdv-id-LzDRHV,2022-06-27,2022-06-26,Auto,27789.660493957497,2022-08-07,Closed,South
sdv-id-UDcmUb,sdv-id-yOZfkv,2022-07-14,2022-07-12,Home,52061.47104989812,2022-09-04,Closed,South
sdv-id-YHIbGt,sdv-id-AgKtvU,2022-01-22,2022-01-21,Health,41724.84042835395,2022-02-23,Closed,East
sdv-id-grSoCv,sdv-id-sAKSRR,2022-06-17,2022-06-14,Auto,15166.716147282013,2022-06-25,Closed,North
sdv-id-GFtDaz,sdv-id-zfnlOa,2022-03-10,2022-03-08,Home,35150.580641977074,2022-04-26,Closed,South
sdv-id-QSfaYU,sdv-id-HDmYrE,2022-06-06,2022-06-02,Health,46114.03806896914,2022-06-07,Closed,East
sdv-id-JUTTBV,sdv-id-BmKEfs,2022-02-27,2022-02-24,Home,13817.932200312573,2022-04-25,Closed,East
sdv-id-ByRLod,sdv-id-SwdgFq,2022-01-28,2022-01-27,Home,23997.863202209308,,Closed,South
sdv-id-mmBiHk,sdv-id-CwnfTD,2022-07-23,2022-07-22,Auto,6500.741439902224,2022-09-28,Closed,North
sdv-id-kNGUHW,sdv-id-KlWlrJ,2022-04-14,2022-04-13,Auto,57510.341935544704,2022-07-01,Closed,South
sdv-id-moRKSE,sdv-id-RcQNLx,2022-05-22,2022-05-20,Health,15137.440890795897,2022-08-23,Closed,East
sdv-id-gptMVD,sdv-id-JzNMvQ,2022-02-15,2022-02-14,Home,32228.188312223287,2022-05-01,Closed,East
sdv-id-kJvNWz,sdv-id-UeyKqO,2022-04-11,2022-04-09,Home,32612.828398167356,2022-05-23,Closed,South
sdv-id-lsUrMF,sdv-id-BKlUlw,2022-04-12,2022-04-10,Home,14961.305820224194,,Closed,South
sdv-id-vHgxNR,sdv-id-AFytxP,2022-06-16,2022-06-14,Liability,33474.41908269398,,Closed,West
sdv-id-AeFUtl,sdv-id-DcMQyq,2022-03-31,2022-03-28,Health,21169.652254402696,2022-04-01,Closed,East
sdv-id-jMhUTi,sdv-id-KLNbGB,2022-07-23,2022-07-22,Home,50307.05014238917,2022-10-12,Closed,South
sdv-id-ZGqNTm,sdv-id-xUDxyy,2022-07-23,2022-07-22,Auto,37728.82488205646,2022-10-12,Closed,North
sdv-id-DbYtkv,sdv-id-lhjrTQ,2022-07-17,2022-07-13,Health,45059.315637388034,,Closed,East
sdv-id-sBbfzg,sdv-id-zAmWTU,2022-02-14,2022-02-12,Health,23747.213144762343,2022-05-23,Closed,South
sdv-id-yLOEOE,sdv-id-kTDotU,2022-01-02,2022-01-01,Home,36374.20709951767,2022-03-15,Closed,South
sdv-id-ymbKhr,sdv-id-enkRvV,2022-03-27,2022-03-25,Health,23170.178366853725,2022-06-02,Closed,East
sdv-id-NcTiwk,sdv-id-TPipMM,2022-04-20,2022-04-18,Health,16833.34931798109,2022-06-19,Closed,East
sdv-id-rZTjSp,sdv-id-JbPVWY,2022-06-15,2022-06-13,Liability,49770.72569789989,2022-09-21,Closed,West
sdv-id-PPmYNn,sdv-id-bVhnOu,2022-06-01,2022-05-30,Auto,32868.71576175304,2022-07-11,Closed,North
sdv-id-qhPcmW,sdv-id-fVtzAl,2022-06-28,2022-06-26,Auto,31835.15753585539,2022-09-11,Closed,South
sdv-id-NtwCGv,sdv-id-EUkmdk,2022-01-31,2022-01-29,Home,11410.813347996955,,Open,South
sdv-id-MDiAAQ,sdv-id-yxETPN,2022-03-19,2022-03-17,Auto,10441.319259842638,,Open,North
sdv-id-cMEDbV,sdv-id-zzwCwR,2022-01-09,2022-01-06,Health,19743.162583864476,,Open,South
sdv-id-TSFUQq,sdv-id-fsBUTc,2022-06-15,2022-06-12,Home,15651.593081916339,2022-07-07,Closed,South
sdv-id-JRlozi,sdv-id-cmtZQG,2022-04-30,2022-04-28,Auto,7653.3013751582985,2022-06-06,Closed,North
sdv-id-fQMIWI,sdv-id-IRWsJw,2022-01-28,2022-01-26,Auto,17585.31010415552,2022-02-26,Closed,South
sdv-id-wkYYbQ,sdv-id-Ocgkgu,2022-06-03,2022-06-01,Liability,32611.39823179992,2022-07-24,Closed,West
sdv-id-ibEMVt,sdv-id-NfNxyM,2022-06-11,2022-06-08,Auto,37040.586003701384,2022-07-29,Closed,North
sdv-id-NQYmAb,sdv-id-fBmCHz,2022-05-01,2022-04-30,Auto,37584.41005935096,,Closed,North
sdv-id-OiTzRO,sdv-id-ybKSqa,2022-03-05,2022-03-02,Health,7130.711589156941,,Open,South
sdv-id-jIaoAZ,sdv-id-fkPkvd,2022-04-21,2022-04-19,Health,370.5,,Open,East
sdv-id-iGJHQD,sdv-id-lvsObd,2022-06-18,2022-06-16,Health,52703.86881760167,2022-09-10,Closed,West
sdv-id-yqAObe,sdv-id-izLbcn,2022-03-01,2022-02-26,Auto,32907.401038554104,,Open,North
sdv-id-GBofwM,sdv-id-EAvmbs,2022-05-27,2022-05-25,Health,40042.64954691593,2022-07-01,Closed,South
sdv-id-jNYxda,sdv-id-haVoqP,2022-02-21,2022-02-20,Health,63764.63833988261,,Closed,East
sdv-id-qHkRpi,sdv-id-DztTnc,2022-02-05,2022-02-03,Home,15938.092751258702,2022-05-24,Closed,South
sdv-id-fiNqFO,sdv-id-KXcmcW,2022-03-19,2022-03-17,Liability,28946.313189206965,2022-05-31,Closed,West
sdv-id-ezXGMR,sdv-id-gNrZFj,2022-01-02,2022-01-01,Liability,32709.300668606702,2022-01-29,Closed,West
sdv-id-naNOck,sdv-id-ihmMcX,2022-06-21,2022-06-19,Auto,45965.31277660976,,Open,South
sdv-id-zwRnIY,sdv-id-JyCYEU,2022-02-03,2022-01-30,Liability,42149.655238763145,2022-04-16,Closed,East
sdv-id-QLfUya,sdv-id-hNuiac,2022-05-07,2022-05-05,Liability,1362.7463426733302,,Closed,West
sdv-id-aWHpQt,sdv-id-egDxJQ,2022-06-04,2022-06-02,Liability,47910.75795175033,2022-07-25,Closed,West
sdv-id-pszYCa,sdv-id-mNktIz,2022-06-03,2022-05-31,Health,12737.782483376259,,Open,East
sdv-id-tXmpdg,sdv-id-slhmBb,2022-04-20,2022-04-18,Home,26219.488333377456,,Closed,South
sdv-id-wMrHCL,sdv-id-pJodHD,2022-04-16,2022-04-15,Health,10264.789847727398,,Open,East
sdv-id-dpREPE,sdv-id-ADyZzp,2022-03-10,2022-03-09,Home,17659.032517296506,2022-06-04,Closed,South
