claim_id,policy_holder_id,claim_amount,incident_severity,claim_age_days,num_previous_claims,witness_present,police_report_available,is_fraud
sdv-id-wVIWXB,sdv-id-mhkzkH,3016.573161227575,Minor,5,0,False,False,False
sdv-id-AtcuWj,sdv-id-bldRic,1214.24226143658,Major,345,4,True,True,False
sdv-id-RVmHgC,sdv-id-LuSfqE,1586.8099995419436,Major,242,3,True,True,False
sdv-id-nTcWks,sdv-id-iSMxqo,1222.8259354578322,Total Loss,189,4,True,False,False
sdv-id-OtNEZP,sdv-id-jNFDgF,4207.041916004932,Major,148,0,True,True,True
sdv-id-yHGNAC,sdv-id-EWeJMj,2470.2215055780243,Major,168,2,True,True,False
sdv-id-EkIvHT,sdv-id-mTePNW,3055.502565871566,Total Loss,280,2,False,True,False
sdv-id-gKANeu,sdv-id-SjcCJW,621.935621140912,Major,246,3,True,False,False
sdv-id-DmaucG,sdv-id-oZyvpL,3453.5759572829656,Total Loss,261,0,False,False,True
sdv-id-shyTJP,sdv-id-MCHfaE,2646.0140064126717,Total Loss,14,2,True,False,False
sdv-id-PfxaPs,sdv-id-zanodC,1051.8681166801348,Total Loss,305,3,True,False,False
sdv-id-tHfcRI,sdv-id-qHTpXZ,1757.277418156888,Minor,285,2,False,False,False
sdv-id-LKkfJQ,sdv-id-mWAKYw,2770.708383244795,Total Loss,95,1,True,False,False
sdv-id-dICxfF,sdv-id-LkcNwT,1590.121439155519,Total Loss,6,2,True,True,False
sdv-id-BgcEWx,sdv-id-btGQgI,559.3834678676617,Total Loss,35,4,True,True,False
sdv-id-IDyGjl,sdv-id-ryZjRM,1254.3237167312946,Minor,221,2,False,False,False
sdv-id-oDiwyK,sdv-id-xBGSri,2006.242333599984,Major,173,3,True,True,False
sdv-id-elxKkF,sdv-id-rptGmq,2119.1222006889575,Major,203,3,True,True,False
sdv-id-eGmQQx,sdv-id-LrVCym,323.25235259606325,Minor,205,3,True,False,False
sdv-id-jecBpN,sdv-id-WVwkAn,2719.678008566051,Major,5,2,True,False,False
sdv-id-GVaPhD,sdv-id-SilZun,1785.495373037744,Total Loss,133,3,False,True,False
sdv-id-osFbnL,sdv-id-uINIfR,1716.2862925055658,Minor,5,1,True,True,False
sdv-id-FHEQzm,sdv-id-VYdayd,4235.73851053777,Major,130,0,False,True,False
sdv-id-CnAlji,sdv-id-AdniuB,4105.266621270037,Major,345,3,True,True,False
sdv-id-NMTyyE,sdv-id-BZqiYG,2818.1518339212275,Major,35,2,True,False,False
sdv-id-AfkYUY,sdv-id-ZsAynX,3907.1229929362808,Major,119,2,True,True,False
sdv-id-LDnrfX,sdv-id-gSVgvN,2354.7198055437243,Major,5,2,True,True,False
sdv-id-gJYVVj,sdv-id-jxlmAu,1920.6904495827798,Major,44,2,True,False,False
sdv-id-NTJFGe,sdv-id-fIuYuQ,3281.922696083839,Major,331,1,True,True,False
sdv-id-RZPDeV,sdv-id-CGGHPU,1957.7372045812858,Major,115,4,True,True,False
sdv-id-CaJAlk,sdv-id-JIqGgZ,2402.0322969736353,Minor,345,2,False,False,False
sdv-id-JqySUD,sdv-id-pkngcq,1945.3111781258654,Major,345,4,True,True,True
sdv-id-KtLCLh,sdv-id-ObjAnu,2561.8384218322176,Major,253,4,True,False,False
sdv-id-NcKEBa,sdv-id-OepPGt,2247.1404517774,Minor,18,1,False,True,False
sdv-id-ZkqElq,sdv-id-iORVhS,323.25235259606325,Minor,328,4,False,True,False
sdv-id-oLRPgO,sdv-id-PfAlCX,3522.4683300095394,Total Loss,143,0,False,True,False
sdv-id-uOxwwr,sdv-id-WePpwX,2984.7411151714778,Major,5,0,True,False,False
sdv-id-qnQddZ,sdv-id-CHeMJV,3571.646099977563,Major,345,1,False,True,False
sdv-id-XUmHWD,sdv-id-ixZgaP,3219.5953900933446,Total Loss,22,0,False,True,False
sdv-id-UBdYvK,sdv-id-ETfsym,401.37529182638195,Total Loss,67,3,True,True,True
sdv-id-sbOPgE,sdv-id-YuqydD,2269.5804220965247,Major,337,2,True,True,False
sdv-id-yeZOCr,sdv-id-qTzIjh,2615.018645537877,Major,260,4,True,True,False
sdv-id-aSkkuv,sdv-id-evtBEZ,1862.2657035493241,Minor,68,0,False,False,False
sdv-id-lrfkuH,sdv-id-BKHMLs,528.0512346995583,Minor,330,3,False,False,False
sdv-id-LZFUGT,sdv-id-vjqTAS,336.4932812967327,Total Loss,298,2,False,True,False
sdv-id-RaJvQW,sdv-id-IxvqPa,1774.582672016397,Minor,223,2,False,False,True
sdv-id-rtCzqZ,sdv-id-yQeYDb,2412.6039479694045,Minor,297,1,False,False,False
sdv-id-YwkhYU,sdv-id-UhfSBy,1527.8362472832682,Minor,296,2,False,False,False
sdv-id-SyMyEh,sdv-id-UqpBqa,4235.73851053777,Minor,135,0,False,False,False
sdv-id-GgbDTJ,sdv-id-yIjXTm,2599.2392538256418,Major,5,2,True,False,False
sdv-id-TgDyrE,sdv-id-lqDGVb,2146.2528280391016,Minor,297,1,False,False,False
sdv-id-wmZTWb,sdv-id-OZjQNC,2783.630373734647,Major,5,1,False,True,False
sdv-id-dfPpLx,sdv-id-wBibAe,1760.6007852585087,Major,5,2,True,False,False
sdv-id-pgMeAI,sdv-id-WHBomJ,323.25235259606325,Minor,307,4,True,False,False
sdv-id-NQiBbc,sdv-id-LCaNAe,1195.5988888878835,Total Loss,5,3,False,True,False
sdv-id-IqtPHi,sdv-id-xqULBM,1195.3737142913897,Total Loss,264,3,False,False,False
sdv-id-rUuYpa,sdv-id-ysLAbj,1052.4946936367014,Total Loss,281,4,True,False,False
sdv-id-qYOTsQ,sdv-id-PYLVud,1340.149958989462,Total Loss,345,4,False,False,False
sdv-id-YDeYDv,sdv-id-EwTmCo,1371.5833084038727,Total Loss,5,3,False,False,False
sdv-id-usTwQt,sdv-id-PSNIAM,3023.2983692157272,Major,5,1,True,True,False
sdv-id-EbmUYE,sdv-id-OBDpVB,1238.8974084091433,Total Loss,266,2,False,True,False
sdv-id-KLsFnB,sdv-id-ndpUAa,2900.9495578243286,Minor,89,2,False,False,False
sdv-id-VThVPA,sdv-id-InxAZT,860.2135283242171,Total Loss,71,3,True,False,False
sdv-id-NUGXkC,sdv-id-xNZWGe,1372.3664627209398,Minor,220,1,False,True,False
sdv-id-BRolYu,sdv-id-ZRKpNp,1533.8386847745396,Major,52,3,True,True,False
sdv-id-DHSDDU,sdv-id-vDaXpL,2928.560252945539,Major,251,3,False,True,True
sdv-id-bdnIjM,sdv-id-oclLNX,1277.3995527722268,Total Loss,345,2,False,False,True
sdv-id-qQzPJH,sdv-id-lvYJYy,2147.175180728167,Minor,315,1,False,True,False
sdv-id-ouDKDF,sdv-id-tHNyMb,2968.3572252115464,Total Loss,133,2,False,True,False
sdv-id-ceuZpq,sdv-id-iqIlhT,2627.999538911925,Major,156,2,True,True,False
sdv-id-CTRkHU,sdv-id-oAOyWN,1437.6732135477844,Major,258,4,True,False,False
sdv-id-qoRKIf,sdv-id-wuMaCn,4235.73851053777,Major,284,0,False,False,False
sdv-id-LVtsdc,sdv-id-NdEMEE,3428.9191778569602,Minor,299,1,False,True,False
sdv-id-evrBKt,sdv-id-kEfLAb,1278.9005491252433,Total Loss,5,4,True,False,False
sdv-id-oqTCWg,sdv-id-Iavewd,932.9290260939625,Major,182,4,False,True,False
sdv-id-gtFqHu,sdv-id-kjlKPh,1818.2877558482423,Major,286,1,True,True,False
sdv-id-QxqWdg,sdv-id-qxeAYU,323.25235259606325,Total Loss,283,4,False,True,False
sdv-id-gZehiI,sdv-id-IqLeGQ,2287.803525411536,Major,33,2,True,False,False
sdv-id-okZKEC,sdv-id-aQMuSE,2053.8599438029987,Major,177,2,True,True,False
sdv-id-wOYgjl,sdv-id-ixJxqs,2005.1351899336762,Minor,5,1,False,False,False
sdv-id-FeOzIY,sdv-id-zkbATh,3222.089132570596,Major,269,1,True,True,False
sdv-id-jcdXDD,sdv-id-xbqXJI,2259.5691304547718,Major,5,0,True,False,False
sdv-id-xmRlWc,sdv-id-hafmiV,2501.613718503993,Minor,75,0,False,True,False
sdv-id-dYlsWj,sdv-id-xrmNYY,1955.6320890127954,Major,85,3,True,True,False
sdv-id-KZJxjg,sdv-id-mJjJKv,3306.897146977213,Major,50,1,True,True,False
sdv-id-gHdWSe,sdv-id-lnORWS,2833.4794888884317,Major,25,2,True,True,False
sdv-id-pFdIPq,sdv-id-HxvbWA,2162.2660701374703,Minor,285,2,False,False,False
sdv-id-rdHYTI,sdv-id-ytPFPI,323.25235259606325,Minor,290,3,False,True,False
sdv-id-aEjnek,sdv-id-wnqouM,2039.8808310534785,Major,345,3,False,True,False
sdv-id-OCCIWT,sdv-id-QFhcRL,2513.540078781086,Minor,93,0,False,False,False
sdv-id-ijWKLB,sdv-id-RUSJeM,2705.224523323727,Major,17,2,True,False,False
sdv-id-BzthKw,sdv-id-xVPvyQ,429.1582136806285,Major,105,3,True,True,False
sdv-id-SlfMLj,sdv-id-VbRsvS,2593.471367206351,Total Loss,256,3,False,False,False
sdv-id-iRmivg,sdv-id-oRohrx,2803.117879035921,Total Loss,5,0,True,False,False
sdv-id-HpaEnX,sdv-id-RFWXKM,2541.385399709421,Major,196,2,False,False,False
sdv-id-trNVCe,sdv-id-XKGmvw,4235.73851053777,Major,132,0,False,True,False
sdv-id-qYUFEH,sdv-id-SgYYac,1232.7870671610644,Major,236,3,False,True,False
sdv-id-MpQoVw,sdv-id-NsHpzx,323.25235259606325,Total Loss,219,4,False,True,False
sdv-id-BlQgRn,sdv-id-XjAKDk,2744.796474169123,Major,14,2,True,True,False
sdv-id-JeOITg,sdv-id-cCrwQm,2621.586582707589,Major,149,3,True,False,True
sdv-id-vjmGpH,sdv-id-UxGqpK,915.056759812596,Major,195,4,True,False,False
sdv-id-EfRajx,sdv-id-UrcepH,4235.45134917428,Major,123,1,True,True,True
sdv-id-lgMtOQ,sdv-id-BJqxOJ,1667.8457077208895,Major,133,4,True,True,False
sdv-id-ATJHhT,sdv-id-bjogSZ,323.25235259606325,Total Loss,199,4,True,False,False
sdv-id-aDzBdc,sdv-id-JUuudF,323.25235259606325,Minor,332,4,False,False,False
sdv-id-NrjMUQ,sdv-id-YlQPNz,3129.7355157783204,Major,132,3,True,True,False
sdv-id-EOpPNz,sdv-id-BqJUXw,897.4703961886032,Minor,345,4,False,False,False
sdv-id-TSxzDm,sdv-id-NBBZom,3658.217819785333,Major,62,2,True,False,False
sdv-id-hGbwOy,sdv-id-kmAYwP,2778.5327862319155,Total Loss,153,1,True,False,False
sdv-id-UDpusi,sdv-id-JvvYCx,3348.9423212632305,Minor,270,0,False,True,False
sdv-id-HXLEjW,sdv-id-FckfwY,800.0400063551031,Total Loss,174,2,False,False,False
sdv-id-stOGwe,sdv-id-UhAMMN,2015.2671648921462,Minor,298,0,False,True,False
sdv-id-drxNSK,sdv-id-InRyUW,1535.9024125792405,Total Loss,126,3,False,True,False
sdv-id-DFuYZW,sdv-id-tTmXCW,2205.403410557844,Major,5,2,True,True,False
sdv-id-dtTIYT,sdv-id-rCocZj,1962.1897495095686,Minor,51,1,False,False,False
sdv-id-Zjbkll,sdv-id-hExopI,1417.8244583365322,Major,5,2,True,False,False
sdv-id-ZFqeFp,sdv-id-vBBFjr,2847.4870291404827,Major,5,1,False,True,False
sdv-id-YQsVTz,sdv-id-wwxHzV,323.25235259606325,Major,203,4,True,True,False
sdv-id-XhgwDI,sdv-id-ADeHGa,768.3175211912583,Total Loss,345,3,False,False,False
sdv-id-cKImjt,sdv-id-AJoKsP,3049.0983831519197,Major,5,3,True,False,False
sdv-id-hYujcb,sdv-id-qFTqUw,1193.783272532588,Major,5,2,True,True,False
sdv-id-EgzyPO,sdv-id-pxuNtv,2722.0413672184686,Minor,149,1,False,False,False
sdv-id-ksFUye,sdv-id-eNhsfT,3222.756945143574,Minor,310,1,False,False,False
sdv-id-mUldpk,sdv-id-tgcaih,1889.8619464651636,Minor,89,1,False,False,False
sdv-id-toDBKD,sdv-id-MpnslU,1035.0278870535453,Total Loss,285,4,False,False,False
sdv-id-GZPqBj,sdv-id-fLznWb,3608.671336187241,Major,186,1,False,True,False
sdv-id-azBXcH,sdv-id-pRjuei,2771.987182483462,Major,55,2,True,False,False
sdv-id-pSIMdw,sdv-id-gSQJfS,769.732755772553,Minor,166,3,False,True,False
sdv-id-AbvHUp,sdv-id-uvQYQq,1386.3217126170528,Total Loss,5,1,True,True,False
sdv-id-ovnipT,sdv-id-DffSSR,4235.73851053777,Major,190,1,False,True,False
sdv-id-TTkBRK,sdv-id-ZIltnl,1283.6979290371241,Minor,190,2,False,False,False
sdv-id-ngSCdp,sdv-id-vILMRl,1359.0275450000963,Total Loss,89,4,False,True,False
sdv-id-lwJaSG,sdv-id-aRMNAA,3263.289581732357,Major,6,1,True,True,False
sdv-id-iMSpEp,sdv-id-LHqKVi,2642.6447243011444,Total Loss,272,2,False,False,False
sdv-id-IPdNYs,sdv-id-phQrVW,579.4696281944957,Total Loss,338,3,True,False,False
sdv-id-FGqUss,sdv-id-ZSsgOp,1740.968836523195,Major,290,4,False,False,False
sdv-id-UNlPZo,sdv-id-ZwNaMG,988.9665095081587,Major,5,4,True,False,False
sdv-id-JZEIYC,sdv-id-ZbgYeQ,2261.6347354054456,Major,345,2,False,True,True
sdv-id-AGwNnp,sdv-id-VKpyMC,4235.73851053777,Minor,27,0,True,False,False
sdv-id-GMTaIG,sdv-id-hCmRqj,3820.1013450832043,Major,253,1,True,False,False
sdv-id-sxIkkk,sdv-id-EPKWuj,323.25235259606325,Total Loss,126,4,False,True,False
sdv-id-xrWvyZ,sdv-id-KkHxlP,675.0356848806427,Total Loss,5,3,True,True,False
sdv-id-kzmKUk,sdv-id-jjVSRM,1967.3546660430084,Total Loss,322,3,False,True,False
sdv-id-TbURFN,sdv-id-JjKUls,3239.093869613686,Major,5,1,True,False,False
sdv-id-ZYpTDI,sdv-id-jrozIW,2079.4603216099767,Total Loss,169,1,False,True,False
sdv-id-GTGKzJ,sdv-id-dZSFnY,1151.6181585159638,Major,253,4,True,True,False
sdv-id-yDlcpY,sdv-id-nogFSl,1499.9977389790438,Minor,76,3,False,False,False
sdv-id-jwRDqp,sdv-id-yFXQPn,1479.2703885932035,Minor,263,2,False,True,False
sdv-id-ZTaGxA,sdv-id-djrOhP,886.0440056202791,Major,195,4,False,True,False
sdv-id-vtoDGs,sdv-id-yVknql,1268.4705136261587,Minor,263,4,False,False,False
sdv-id-TZOZSD,sdv-id-lmagJn,3037.222445813355,Total Loss,334,2,False,False,False
sdv-id-suuevp,sdv-id-QOSFSM,323.25235259606325,Major,269,4,True,True,False
sdv-id-sPkjNJ,sdv-id-olJzCy,553.4970044012409,Major,84,4,True,True,False
sdv-id-wTfRYm,sdv-id-TiYXPm,1298.35302456072,Minor,345,2,False,False,False
sdv-id-afGAcF,sdv-id-OetCeN,1408.8403854093935,Major,5,3,True,False,True
sdv-id-yZsVgR,sdv-id-iSwdzv,2982.177699561946,Minor,5,1,False,True,False
sdv-id-rpdSmy,sdv-id-iiSHme,3040.994819204807,Total Loss,28,1,True,False,False
sdv-id-OudeSk,sdv-id-NnQEAY,1915.5311878518146,Major,182,3,True,True,False
sdv-id-gBqTrr,sdv-id-kjfywe,323.25235259606325,Total Loss,5,4,True,False,False
sdv-id-yyyVoE,sdv-id-DUFiZa,4140.1570350549355,Total Loss,72,0,False,False,True
sdv-id-xLUxxf,sdv-id-Jujljk,2665.482489287162,Total Loss,233,1,False,False,True
sdv-id-WaURoJ,sdv-id-hxnhcB,1950.2518024331844,Minor,221,1,False,False,False
sdv-id-zZUTeF,sdv-id-wYKnwL,2540.4553032562644,Major,96,3,False,True,False
sdv-id-sTuJQh,sdv-id-FZjrkp,3642.416029759726,Total Loss,5,1,True,True,False
sdv-id-BymAKd,sdv-id-btJxSA,857.8204547476,Minor,65,2,False,True,False
sdv-id-Jyjqhe,sdv-id-ZPjNvb,3631.6075998671595,Total Loss,5,0,True,False,False
sdv-id-ttbUwL,sdv-id-kDdFZH,538.3612118434496,Total Loss,204,3,False,True,False
sdv-id-WUqbjc,sdv-id-bRYTun,1077.4062180094083,Major,188,2,False,True,True
sdv-id-ZoeycX,sdv-id-IUcMtR,1752.0890892742577,Minor,88,1,True,False,False
sdv-id-nNuxaI,sdv-id-AdSShH,633.1601014028479,Total Loss,317,3,False,True,False
sdv-id-Uilkjt,sdv-id-FVeEyp,2550.7133179387097,Total Loss,197,2,False,True,False
sdv-id-qvJLWl,sdv-id-tjzcQu,2534.090128613815,Minor,147,1,False,False,False
sdv-id-UsvNYh,sdv-id-UDXHmd,323.6537594205304,Minor,300,2,False,False,False
sdv-id-kOJFVk,sdv-id-GXKHiD,2574.467565006911,Major,87,2,True,False,False
sdv-id-JvjEGu,sdv-id-coOycA,4007.717396537818,Major,23,0,True,True,False
sdv-id-JUhAnX,sdv-id-OgQdVb,3353.397564583712,Major,178,2,True,True,False
sdv-id-GkraQK,sdv-id-Iljoio,3517.858628486358,Major,152,0,True,True,False
sdv-id-dcTkDW,sdv-id-WiPJVq,1815.7042976171037,Major,55,2,True,False,False
sdv-id-jJKqvG,sdv-id-lmQlHn,3788.523046419453,Major,32,0,True,True,True
sdv-id-LEWHCB,sdv-id-SFJSRP,323.25235259606325,Total Loss,113,3,False,False,False
sdv-id-vXUZvH,sdv-id-JZdzFe,1394.4901075989383,Total Loss,148,2,False,False,False
sdv-id-DBlSsw,sdv-id-MzCVYI,1473.8860503467033,Total Loss,320,2,False,False,False
sdv-id-VCGDHv,sdv-id-CegcpF,2966.892989169381,Major,5,3,True,True,False
sdv-id-KtFrtJ,sdv-id-Ueusuy,1876.0412017463188,Major,76,2,True,True,False
sdv-id-vNcEpC,sdv-id-cAvHAD,2113.5643568153246,Total Loss,287,3,False,False,True
sdv-id-DWNUwG,sdv-id-gATPDZ,3040.3700087258285,Major,233,0,True,False,False
sdv-id-vAYKiL,sdv-id-qMisKs,1360.5224034448993,Total Loss,253,2,False,False,False
sdv-id-ZEnVfB,sdv-id-BuTfAj,2179.5111662888103,Total Loss,345,3,False,False,False
sdv-id-Vlayqp,sdv-id-QOcrWz,1429.7857466428968,Minor,99,1,False,False,False
sdv-id-dnpxaM,sdv-id-BmnkNt,442.7345478977418,Minor,218,4,False,False,False
sdv-id-GGNofR,sdv-id-xFisBY,1764.7847885431374,Total Loss,208,2,False,True,False
sdv-id-mMAUGq,sdv-id-jJjRPx,4235.73851053777,Major,277,0,False,False,False
sdv-id-ewqRIQ,sdv-id-HBJojZ,323.25235259606325,Major,125,4,True,True,False
sdv-id-rQKtXx,sdv-id-WoYMxa,2378.215477125702,Major,253,3,False,True,False
sdv-id-UTADpG,sdv-id-muGIye,3323.7988681019197,Total Loss,79,1,False,True,False
sdv-id-ZenqWa,sdv-id-wRrtVZ,1334.7076468268626,Minor,345,2,False,True,False
sdv-id-djIDGd,sdv-id-ujseWV,1332.2527186874954,Total Loss,280,3,False,False,False
sdv-id-BZYUTi,sdv-id-PPiOtx,323.25235259606325,Major,122,4,True,True,False
sdv-id-gNlVBg,sdv-id-jzaaoP,2642.407494722348,Minor,5,2,True,False,False
sdv-id-LenLOH,sdv-id-cigpyO,2246.94690411085,Total Loss,345,1,False,True,False
sdv-id-lXCgxP,sdv-id-WqFbSs,478.31890111219786,Minor,262,3,False,False,False
sdv-id-MmsOed,sdv-id-rvGpAb,2125.215779992108,Major,11,3,True,True,False
sdv-id-vMajjp,sdv-id-JkJXVM,1245.840502994848,Total Loss,70,1,True,False,False
sdv-id-paeKfc,sdv-id-waZYYe,2387.5088017601315,Total Loss,27,2,False,True,False
sdv-id-xPFSAJ,sdv-id-fZSLNj,1452.4666169354123,Major,199,3,False,True,False
sdv-id-shmjXK,sdv-id-vcKnMe,3692.367161248793,Major,208,0,True,True,False
sdv-id-XIFgBR,sdv-id-HmfSrB,1823.030998228067,Minor,268,2,False,False,False
sdv-id-aGctwb,sdv-id-HDFRpi,1515.9463730781604,Major,190,3,False,False,False
sdv-id-WKKgCp,sdv-id-YnJaJE,2468.5766845800154,Total Loss,292,3,False,True,False
sdv-id-XfftKo,sdv-id-BHguTU,3705.4355927095357,Major,345,1,True,False,False
sdv-id-LecTks,sdv-id-WduZXe,1535.8640175985229,Minor,275,3,False,False,False
sdv-id-bPEucm,sdv-id-yDfkEZ,3013.463778776404,Minor,345,1,False,False,False
sdv-id-QrLoTy,sdv-id-rEmCGE,1386.2929598011665,Minor,207,3,False,True,False
sdv-id-uEWQpA,sdv-id-SXliWS,2785.6285001358806,Total Loss,47,1,False,True,False
sdv-id-SwpkAI,sdv-id-vckhAZ,1015.7459381596632,Minor,56,1,True,False,False
sdv-id-VZsaUQ,sdv-id-tBwigw,2448.118579591939,Minor,186,1,False,True,False
sdv-id-wzBxee,sdv-id-QnEJlN,1639.765385532911,Minor,32,1,True,False,False
sdv-id-VInIje,sdv-id-rCwvfo,323.25235259606325,Minor,269,3,False,True,False
sdv-id-lsekEH,sdv-id-MMtBCi,3448.7129642609125,Minor,110,1,False,True,False
sdv-id-WSnakC,sdv-id-mglqMp,1262.0691129174115,Total Loss,52,4,False,True,False
sdv-id-LiAGoT,sdv-id-YrDZdh,2736.2917918765907,Minor,149,1,False,True,False
sdv-id-fezUHG,sdv-id-udyMQP,3180.371635828516,Major,106,0,True,False,False
sdv-id-zHbaNy,sdv-id-StlnqK,2982.600464463366,Minor,150,1,False,True,False
sdv-id-hfOTQa,sdv-id-UpjzHy,3435.690978737801,Total Loss,267,1,False,True,False
sdv-id-mmtzdI,sdv-id-YZYzWd,2387.822016704307,Minor,78,2,False,True,False
sdv-id-bFaBly,sdv-id-IKkEDw,323.25235259606325,Minor,203,2,False,False,False
sdv-id-lMcRAh,sdv-id-hOpotq,2194.0980332215827,Total Loss,206,2,True,True,False
sdv-id-IWBOpI,sdv-id-xbvJtc,2035.7472619815833,Total Loss,62,3,False,True,False
sdv-id-YQxSZF,sdv-id-tTVDhm,2040.744568219382,Major,77,3,True,True,False
sdv-id-vHGAEk,sdv-id-FxvDYA,1533.4457990224544,Minor,56,2,False,False,False
sdv-id-JrHHCC,sdv-id-NZYVzG,2902.9462020160427,Minor,187,1,True,False,False
sdv-id-TWUNNa,sdv-id-UTtEEU,3026.8412768456747,Major,181,3,True,False,True
sdv-id-fmjCxF,sdv-id-GKSpyc,1662.230534035411,Major,5,3,True,True,False
sdv-id-iOaqNe,sdv-id-lwRcjW,1696.5023067926227,Total Loss,123,3,False,False,False
sdv-id-WGVBCJ,sdv-id-TqGzuw,1461.3358011766466,Major,336,3,False,True,False
sdv-id-CkXMfO,sdv-id-uBemCs,2446.887829319723,Total Loss,159,2,False,False,True
sdv-id-usjrDn,sdv-id-GmeQnT,375.85797977390393,Total Loss,341,3,True,False,False
sdv-id-FALOpq,sdv-id-eyaaWl,848.6431986304365,Minor,247,3,False,True,True
sdv-id-QpuqEC,sdv-id-DnqMqZ,2650.983331073646,Major,292,3,True,True,False
sdv-id-SVxUxN,sdv-id-BUcqay,323.25235259606325,Total Loss,208,4,False,False,False
sdv-id-PNffLa,sdv-id-mJLnZd,4235.73851053777,Major,97,0,True,True,False
sdv-id-iXSPms,sdv-id-RVfgPh,2480.958473278186,Major,138,3,True,True,False
sdv-id-IpcMlZ,sdv-id-PXfsxS,1472.2633166947303,Minor,71,2,False,False,False
sdv-id-RvJGeD,sdv-id-iHlbXr,1004.5142211916043,Minor,55,3,True,False,False
sdv-id-GssfPh,sdv-id-hxYiKo,1876.063937941924,Major,206,2,True,True,False
sdv-id-YNNUwG,sdv-id-BOkVZY,1257.8525556583816,Total Loss,166,3,False,False,False
sdv-id-dDSzep,sdv-id-FYRClP,742.021129257537,Total Loss,5,4,True,False,False
sdv-id-ePOlht,sdv-id-MFchau,1824.7133066146225,Total Loss,150,2,False,True,False
sdv-id-fDAsUb,sdv-id-qlSlkk,2101.499089334012,Total Loss,116,2,False,True,True
sdv-id-mzHfWB,sdv-id-VTyNJX,3273.794305864416,Total Loss,132,2,False,True,False
sdv-id-MKeJAA,sdv-id-PzuYDY,2734.235382821979,Major,345,1,False,True,True
sdv-id-EMXizX,sdv-id-KvYVSR,1728.5191646982946,Major,239,2,False,False,False
sdv-id-WbdQlW,sdv-id-VjyclC,1814.1711306714208,Major,79,2,True,True,False
sdv-id-DZrxHG,sdv-id-qtqLbX,1742.1530197980096,Total Loss,92,2,False,False,False
sdv-id-ZkOXON,sdv-id-uHAeIl,1405.3615537676267,Total Loss,54,3,True,True,False
sdv-id-JSQVRP,sdv-id-zXioTx,4093.470542559831,Major,64,1,True,True,False
sdv-id-lQKanv,sdv-id-AwgduQ,2542.9813482679506,Total Loss,135,2,True,False,False
sdv-id-QbFYyM,sdv-id-fDkuwU,2197.1620462170317,Major,24,1,True,False,False
sdv-id-pkJPaZ,sdv-id-pFcKKy,4235.73851053777,Total Loss,5,0,False,True,False
sdv-id-BvbNwv,sdv-id-xVuzJn,3345.5089202416366,Minor,311,2,False,False,False
sdv-id-mZiqze,sdv-id-YlbWxz,323.25235259606325,Total Loss,345,4,False,True,False
sdv-id-HAlhYy,sdv-id-xwDytS,2386.0112850840455,Major,345,3,True,True,True
sdv-id-MzNorD,sdv-id-sVJvem,779.9700381545515,Major,129,3,True,True,False
sdv-id-GdydHv,sdv-id-HlWHhT,2326.4498994494206,Minor,10,1,False,False,False
sdv-id-CMnraQ,sdv-id-xTSLgf,2465.5530864265847,Total Loss,345,2,False,True,False
sdv-id-zQUtme,sdv-id-NgxnSO,2657.2469545031267,Major,130,2,True,False,False
sdv-id-yHcizg,sdv-id-rpXgTA,845.8936897548786,Major,5,4,True,False,True
sdv-id-QVcIPy,sdv-id-xmykoR,658.0630692634202,Minor,345,3,False,True,True
sdv-id-QSsSgT,sdv-id-uMLieg,2605.425126148371,Major,286,3,True,False,False
sdv-id-HnKHNN,sdv-id-SAATDg,1936.1373437386778,Major,5,2,True,True,False
sdv-id-fDuPLu,sdv-id-bhMALA,2430.136741190837,Major,278,3,True,True,False
sdv-id-nyLiln,sdv-id-FSvdhY,3349.944603286237,Minor,208,0,False,False,False
sdv-id-RNGBBd,sdv-id-dYGFad,1563.1345741976652,Minor,182,2,False,False,False
sdv-id-hWTPkR,sdv-id-OSfkho,791.1596988680169,Major,84,4,True,False,True
sdv-id-AwMOus,sdv-id-xtLRbP,1347.6252858744429,Major,171,3,False,True,False
sdv-id-qtzbLq,sdv-id-GlIWOm,2193.812433347404,Major,92,3,True,False,False
sdv-id-JzOblM,sdv-id-rkTISv,2009.8731053539875,Total Loss,209,2,False,False,False
sdv-id-VMzWDO,sdv-id-pHHmBE,756.9754020648397,Minor,5,3,True,False,False
sdv-id-GHEwwq,sdv-id-UJlpPN,3562.6496351655023,Major,178,1,True,False,False
sdv-id-IkAfAG,sdv-id-iRnmGj,4235.73851053777,Total Loss,5,0,False,True,False
sdv-id-BTefIW,sdv-id-LJJViu,823.6829747215045,Total Loss,158,3,True,False,False
sdv-id-zpboUg,sdv-id-oBrVMu,2759.2815415649447,Total Loss,121,1,True,False,False
sdv-id-ZzeMAP,sdv-id-xLFatr,1916.5917196248893,Minor,168,1,False,True,True
sdv-id-FGyhuZ,sdv-id-IUvfux,3166.7310664556444,Major,165,2,True,False,False
sdv-id-RXhHdX,sdv-id-iPJGRs,2936.2896740219144,Major,239,1,False,False,True
sdv-id-OcJQpt,sdv-id-JBTJGP,1719.3085127146423,Total Loss,98,1,True,False,False
sdv-id-UiNwyt,sdv-id-nVRLKJ,1168.4837478283066,Major,5,3,True,False,False
sdv-id-ESKCTb,sdv-id-zbiQQs,2686.0231849989273,Total Loss,245,3,False,True,False
sdv-id-ACMfEq,sdv-id-HRiXvk,3102.814021706685,Major,70,3,True,False,False
